,xC,yC,GD,stdGD,mammalTaxa,mammalSeqs,meanSeqs,Dist,PD,nTaxa,GlobalExtreme_prTrendExt,GlobalExtreme_prVarExt,GlobalExtreme_tsTrendExt,GlobalExtreme_tsVarExt,kk10,HFP2009,GDsqrt,TaxonComplete
146,41.999987918499784,67.18696003166733,0.021962056570126124,0.01833289127814328,2,25.0,12.5,0.0,1397.1176455799998,41,0.0002942292485386133,0.1155598983168602,0.0046925777569413185,1.3904889822006226,0.0,1.8391974888893592,0.14819600726782797,0.047619047619047616
149,53.99998726544572,67.18696003166733,0.003492645637955791,0.0017643756327137426,3,43.0,14.333333333333334,0.0,1212.6316048,40,0.00027366256108507514,0.0985931158065796,0.0042576235719025135,1.2874659299850464,0.0,1.5568362719796065,0.05909860944181167,0.075
150,57.99998704776102,67.18696003166733,0.003194477139718569,0.0,1,23.0,23.0,0.0,1266.55672585,42,0.0002655435528140515,0.09807673096656801,0.0040910146199166775,1.2540394067764282,0.0,1.6499843131091545,0.05651970576461425,0.023809523809523808
151,61.99998683007632,67.18696003166733,0.0032467532467532465,0.0,1,7.0,7.0,0.0,1196.27724589,41,0.00025237284717150027,0.10012023895978928,0.003986530937254429,1.2252682447433472,0.0,1.2884385672703578,0.05698028822981897,0.024390243902439025
152,65.99998661239161,67.18696003166733,0.006252165583025906,0.00537574139371828,2,6.0,3.0,31.22497346971262,1200.3112641799999,42,0.00023249481455422935,0.09879675507545473,0.0038994282949715853,1.2010300159454346,0.0,1.2420019903507151,0.07907063666763982,0.047619047619047616
153,69.99998639470694,67.18696003166733,0.008083971862071115,0.005084346815201974,2,6.0,3.0,31.41689205361529,1160.74696309,41,0.0002179633011110127,0.0972173884510994,0.0037335299421101813,1.1788967847824097,0.0,0.2847955887562011,0.08991091069537176,0.04878048780487805
154,73.99998617702225,67.18696003166733,0.008771929824561403,0.0,1,3.0,3.0,0.0,1116.9182175199999,38,0.00021203716460149733,0.09558845311403276,0.0035052814055234194,1.1594473123550415,0.0,0.8286325793012997,0.0936585811581694,0.02631578947368421
155,77.99998595933755,67.18696003166733,0.010553365793337969,0.0,1,3.0,3.0,0.0,1106.32912742,36,0.0001988435396924615,0.09284887462854384,0.003245942993089557,1.1411213874816897,0.0,1.662803767684386,0.10272957603990181,0.027777777777777776
159,93.9999850885988,67.18696003166733,0.004465735044410185,0.0,1,8.0,8.0,0.0,1124.5147323,36,0.00013980190851725638,0.0880579948425293,0.002386949257925153,1.0604008436203003,0.0,0.2662062553220682,0.06682615539150959,0.027777777777777776
168,129.99998312943666,67.18696003166733,0.0065789005338216635,0.000765040714648349,2,11.0,5.5,0.0,1209.5720237100002,45,0.00013733099331147971,0.07959634810686111,0.002393094357103109,0.8794630169868469,0.0,0.3449759065806189,0.08111042185700715,0.044444444444444446
176,161.9999813879592,67.18696003166733,0.011049723756906077,0.0,1,2.0,2.0,0.0,1180.89455672,41,0.0002122605947079137,0.10547298192977904,0.0029570902697741985,1.0226885080337524,0.0,0.995286677478996,0.10511766624552733,0.024390243902439025
178,169.9999809525898,67.18696003166733,0.010526315789473684,0.0,1,2.0,2.0,105.87022013111526,1103.24450974,33,0.00017759640468284488,0.10738639533519743,0.0028337566182017326,1.0654563903808594,0.0,0.5476636611205453,0.10259783520851541,0.030303030303030304
179,173.99998073490514,67.18696003166733,0.0018115219026704024,0.0,1,8.0,8.0,0.0,1088.2367201700001,30,0.00016900121408980342,0.11724734306335448,0.002632486168295145,1.0913478136062622,0.0,0.5896338236451296,0.04256197719409194,0.03333333333333333
183,-170.00000054421173,60.40517781413389,0.0,0.0,1,5.0,5.0,0.0,509.22037781000006,8,0.00010035614104708657,0.14037275314331055,0.0014231880195438864,1.4205288887023926,0.0,0.0,0.0,0.125
187,-154.00000141495045,60.40517781413389,0.007524018379281537,0.007524018379281537,2,8.0,4.0,266.43987655685856,1428.2844071499997,42,0.00011386481492081656,0.1827288568019867,0.0020743778441101317,1.6603522300720217,0.0,0.22285238894604256,0.08674109971219836,0.047619047619047616
188,-150.00000163263513,60.40517781413389,0.004305938792976764,0.0043761476686910794,6,43.0,7.166666666666667,61.97652807646921,1465.35008768,44,9.700949158286676e-05,0.19460003077983856,0.002227057004347444,1.6211957931518557,0.0,1.8764658661387092,0.0656196524905212,0.13636363636363635
189,-146.00000185031982,60.40517781413389,0.0021929824561403508,0.0021929824561403508,4,13.0,3.25,12.16190759319898,1457.8189965699999,44,0.0001258684933418408,0.2055005431175232,0.0022958505433052783,1.5969326496124268,0.0,0.5861406307991467,0.0468292905790847,0.09090909090909091
190,-142.0000020680045,60.40517781413389,0.0009182736455463728,0.0009182736455463728,2,4.0,2.0,80.87628428206092,1455.3427721500002,44,0.0001960694062290713,0.2130873650312424,0.0021937731653451924,1.6101959943771362,0.0,0.2509036020460943,0.030303030303030304,0.045454545454545456
191,-138.00000228568916,60.40517781413389,0.003447109333406278,0.004318114503030034,4,28.0,7.0,5.978670408523186,1548.4269476999998,51,0.0002461067051626742,0.2049138993024826,0.0016149571165442467,1.6175748109817505,0.0,0.316998218038824,0.05871208847764043,0.0784313725490196
192,-134.00000250337382,60.40517781413389,0.00704821021709471,0.004662561658005623,6,131.0,21.833333333333332,158.85944591565178,1564.6970120799997,54,0.00023228961799759415,0.1813954859972,0.0015555336140096188,1.5951189994812012,0.0,0.5329624742492302,0.08395361944010937,0.1111111111111111
194,-126.00000293874324,60.40517781413389,0.006,0.0,1,5.0,5.0,0.0,1576.63106817,53,0.0002142570010619238,0.13067346811294556,0.0027566568460315466,1.558112621307373,-1.548936170212766,0.1079589982730818,0.07745966692414834,0.018867924528301886
197,-114.0000035917973,60.40517781413389,0.0063018242122719744,0.0,1,10.0,10.0,0.0,1592.3607893199994,51,0.00018031534273177383,0.11523878574371338,0.003287628758698702,1.3919329643249512,-5.4422883907661435,0.3266393562824583,0.07938402995736595,0.02
202,-94.00000468022067,60.40517781413389,0.006693440428380187,0.0,1,3.0,3.0,309.03582921276717,1424.9540121999999,43,3.780112456297502e-05,0.04878485202789306,0.0022168648429214954,1.1009498834609983,0.0,0.1489962027313362,0.081813448945636,0.023809523809523808
207,-74.00000576864416,60.4051778141339,0.011888309336233098,0.0,1,3.0,3.0,0.0,1156.62715151,28,0.00016531262372154742,0.05775715410709381,0.00708081340417266,0.9916086196899414,0.0,0.061118043711353424,0.10903352391000255,0.03571428571428571
