seq,species,y,x
HM137751,Microtus_middendorffii,68.166,92.76
HM137752,Microtus_middendorffii,66.9,65.733
HM137753,Microtus_mongolicus,50.12,118.67
HM137754,Microtus_mongolicus,50.12,118.67
HM208641,Artibeus_lituratus,18.5971,-89.4222
HM208642,Artibeus_lituratus,18.5971,-89.4222
HM208643,Artibeus_lituratus,18.5971,-89.4222
HM208644,Artibeus_lituratus,18.5971,-89.4222
HM208645,Artibeus_jamaicensis,18.5887,-89.4179
HM208646,Artibeus_jamaicensis,18.5971,-89.4222
HM208647,Artibeus_jamaicensis,18.5971,-89.4222
HM208648,Artibeus_lituratus,18.5971,-89.4222
HM208649,Artibeus_lituratus,18.5971,-89.4222
HM208653,Carollia_perspicillata,18.5971,-89.4222
HM208654,Carollia_perspicillata,18.5971,-89.4222
HM208655,Carollia_perspicillata,18.5971,-89.4222
HM208656,Carollia_perspicillata,18.5971,-89.4222
HM208659,Eptesicus_furinalis,18.5887,-89.4179
HM208660,Eptesicus_furinalis,18.5861,-89.4211
HM208661,Eptesicus_furinalis,18.5861,-89.4211
HM208663,Molossus_rufus,18.607,-89.4147
HM208664,Mormoops_megalophylla,18.5971,-89.4222
HM208665,Myotis_keaysi,18.5971,-89.4222
HM208666,Myotis_keaysi,18.5971,-89.4222
HM208668,Ototylomys_phyllotis,18.5984,-89.4247
HM208675,Rhogeessa_aeneus,18.6002,-89.4326
HM208676,Rhogeessa_aeneus,18.5861,-89.4211
HM208677,Rhogeessa_aeneus,18.5861,-89.4211
HM208678,Rhogeessa_aeneus,18.5861,-89.4211
HM208679,Rhogeessa_aeneus,18.5861,-89.4211
HM208680,Rhogeessa_aeneus,18.5861,-89.4211
HM208681,Saccopteryx_bilineata,18.5888,-89.4174
HM217484,Rattus_argentiventer,10.717139999999999,103.81584000000001
HM217486,Rattus_argentiventer,10.717139999999999,103.81584000000001
HM217487,Berylmys_berdmorei,19.88601,102.13503
HM217488,Rattus_nitidus,19.88601,102.13503
HM217489,Rattus_tanezumi,19.88601,102.13503
HM217490,Bandicota_indica,19.88601,102.13503
HM217491,Berylmys_bowersi,19.88601,102.13503
HM217492,Rattus_nitidus,19.88601,102.13503
HM217493,Rattus_nitidus,19.88601,102.13503
HM217494,Rattus_tanezumi,19.88601,102.13503
HM217500,Bandicota_savilei,13.536710000000001,99.81711999999999
HM217502,Rattus_tanezumi,13.536710000000001,99.81711999999999
HM217507,Bandicota_indica,13.536710000000001,99.81711999999999
HM217508,Rattus_exulans,13.536710000000001,99.81711999999999
HM217509,Bandicota_indica,13.536710000000001,99.81711999999999
HM217510,Rattus_exulans,13.8196,100.04427
HM217511,Bandicota_indica,14.97066,102.10195999999999
HM217514,Rattus_exulans,14.97066,102.10195999999999
HM217516,Bandicota_savilei,14.97066,102.10195999999999
HM217517,Bandicota_indica,14.97066,102.10195999999999
HM217518,Bandicota_savilei,14.00412,99.54831999999999
HM217519,Rattus_exulans,13.753979999999999,100.50144
HM217521,Bandicota_indica,13.8196,100.04427
HM217522,Rattus_tiomanicus,8.39102,99.82203
HM217523,Rattus_exulans,8.39102,99.82203
HM217525,Rattus_andamanensis,14.00412,99.54831999999999
HM217527,Rattus_exulans,13.536710000000001,99.81711999999999
HM217529,Rattus_tanezumi,14.00412,99.54831999999999
HM217531,Leopoldamys_sabanus,14.00412,99.54831999999999
HM217532,Berylmys_berdmorei,14.00412,99.54831999999999
HM217533,Rattus_andamanensis,14.00412,99.54831999999999
HM217534,Leopoldamys_sabanus,14.00412,99.54831999999999
HM217537,Rattus_tanezumi,14.00412,99.54831999999999
HM217538,Bandicota_indica,14.00412,99.54831999999999
HM217540,Rattus_tanezumi,14.00412,99.54831999999999
HM217541,Rattus_exulans,14.00412,99.54831999999999
HM217542,Berylmys_bowersi,17.49052,101.72749
HM217543,Leopoldamys_edwardsi,17.49052,101.72749
HM217544,Berylmys_bowersi,17.49052,101.72749
HM217545,Niviventer_fulvescens,17.49052,101.72749
HM217546,Niviventer_fulvescens,17.49052,101.72749
HM217547,Berylmys_berdmorei,17.49052,101.72749
HM217548,Niviventer_fulvescens,17.49052,101.72749
HM217549,Maxomys_surifer,17.49052,101.72749
HM217551,Niviventer_fulvescens,17.49052,101.72749
HM217553,Rattus_exulans,17.16116,104.14725
HM217554,Bandicota_indica,18.145889999999998,100.14103
HM217555,Rattus_tanezumi,18.145889999999998,100.14103
HM217556,Bandicota_savilei,18.145889999999998,100.14103
HM217557,Rattus_exulans,9.14011,99.33310999999999
HM217558,Rattus_tanezumi,13.8196,100.04427
HM217559,Berylmys_berdmorei,18.145889999999998,100.14103
HM217560,Berylmys_berdmorei,18.145889999999998,100.14103
HM217561,Niviventer_langbianis,17.5,105.33333
HM217562,Niviventer_langbianis,17.5,105.33333
HM217563,Rattus_tanezumi,16.43281,103.50658
HM217564,Rattus_exulans,16.43281,103.50658
HM217565,Rattus_tanezumi,18.145889999999998,100.14103
HM217566,Leopoldamys_edwardsi,17.49052,101.72749
HM217567,Rattus_exulans,17.49052,101.72749
HM217568,Rattus_exulans,18.145889999999998,100.14103
HM217571,Leopoldamys_edwardsi,17.49052,101.72749
HM217572,Maxomys_surifer,17.49052,101.72749
HM217574,Bandicota_indica,17.49052,101.72749
HM217575,Berylmys_berdmorei,17.49052,101.72749
HM217576,Leopoldamys_edwardsi,18.145889999999998,100.14103
HM217577,Leopoldamys_edwardsi,18.145889999999998,100.14103
HM217578,Leopoldamys_edwardsi,18.145889999999998,100.14103
HM217579,Rattus_tanezumi,17.49052,101.72749
HM217580,Berylmys_bowersi,17.49052,101.72749
HM217582,Rattus_tanezumi,18.145889999999998,100.14103
HM217583,Rattus_tanezumi,18.145889999999998,100.14103
HM217584,Rattus_tanezumi,18.145889999999998,100.14103
HM217585,Leopoldamys_neilli,18.145889999999998,100.14103
HM217586,Leopoldamys_neilli,18.145889999999998,100.14103
HM217587,Niviventer_fulvescens,18.145889999999998,100.14103
HM217588,Leopoldamys_neilli,17.49052,101.72749
HM217589,Niviventer_fulvescens,17.49052,101.72749
HM217590,Leopoldamys_neilli,17.49052,101.72749
HM217591,Niviventer_fulvescens,17.49052,101.72749
HM217592,Rattus_tanezumi,18.78378,100.77899000000001
HM217593,Rattus_tanezumi,18.78378,100.77899000000001
HM217594,Bandicota_indica,18.78378,100.77899000000001
HM217595,Rattus_exulans,18.78378,100.77899000000001
HM217596,Rattus_exulans,18.78378,100.77899000000001
HM217722,Rattus_rattus,11.42072,76.86035
HM217723,Rattus_rattus,11.42072,76.86035
HM217728,Rattus_satarae,11.42072,76.86035
HM217729,Rattus_rattus,11.59414,78.60143000000001
HM217730,Rattus_rattus,11.59414,78.60143000000001
HM486558,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486559,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486560,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486561,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486562,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486563,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486564,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486565,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486566,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486567,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486569,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486570,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486571,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486572,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486573,Myotis_lucifugus,54.49981999999999,-125.67003000000001
HM486582,Myotis_keenii,54.49981999999999,-125.67003000000001
HM486583,Myotis_keenii,54.49981999999999,-125.67003000000001
HM486584,Myotis_keenii,54.49981999999999,-125.67003000000001
HM486585,Myotis_keenii,54.49981999999999,-125.67003000000001
HM486586,Myotis_keenii,54.49981999999999,-125.67003000000001
HM486587,Myotis_keenii,54.49981999999999,-125.67003000000001
HM540125,Arielulus_circumdatus,12.1,108.93
HM540126,Arielulus_circumdatus,15.2,108.03299999999999
HM540127,Aselliscus_stoliczkanus,17.567,105.833
HM540128,Aselliscus_stoliczkanus,18.842,104.583
HM540129,Aselliscus_stoliczkanus,20.4,103.35
HM540130,Aselliscus_stoliczkanus,22.346999999999998,96.833
HM540131,Aselliscus_stoliczkanus,22.469,96.993
HM540132,Aselliscus_stoliczkanus,22.469,96.993
HM540133,Aselliscus_stoliczkanus,22.1,96.62
HM540134,Aselliscus_stoliczkanus,20.755,97.01799999999999
HM540135,Aselliscus_stoliczkanus,17.55,105.06700000000001
HM540136,Aselliscus_stoliczkanus,17.833,104.667
HM540137,Aselliscus_stoliczkanus,17.833,104.667
HM540138,Aselliscus_stoliczkanus,17.833,104.667
HM540139,Aselliscus_stoliczkanus,17.833,104.667
HM540140,Aselliscus_stoliczkanus,17.833,104.667
HM540141,Aselliscus_stoliczkanus,17.833,104.667
HM540142,Aselliscus_stoliczkanus,17.567,105.833
HM540143,Aselliscus_stoliczkanus,17.408,105.775
HM540144,Aselliscus_stoliczkanus,17.372,105.833
HM540145,Aselliscus_stoliczkanus,17.372,105.833
HM540146,Aselliscus_stoliczkanus,17.372,105.833
HM540147,Aselliscus_stoliczkanus,17.372,105.833
HM540148,Aselliscus_stoliczkanus,17.372,105.833
HM540149,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540150,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540151,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540152,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540153,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540154,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540155,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540156,Aselliscus_stoliczkanus,22.333000000000002,105.417
HM540157,Aselliscus_stoliczkanus,21.683000000000003,106.333
HM540158,Aselliscus_stoliczkanus,21.683000000000003,106.333
HM540159,Aselliscus_stoliczkanus,20.723000000000003,101.13799999999999
HM540160,Aselliscus_stoliczkanus,18.383,103.06700000000001
HM540161,Aselliscus_stoliczkanus,20.433,103.383
HM540162,Aselliscus_stoliczkanus,22.4,103.85
HM540163,Aselliscus_stoliczkanus,22.4,103.85
HM540164,Aselliscus_stoliczkanus,22.4,103.85
HM540165,Aselliscus_stoliczkanus,22.4,103.85
HM540166,Aselliscus_stoliczkanus,22.4,103.85
HM540167,Aselliscus_stoliczkanus,22.4,103.85
HM540168,Aselliscus_stoliczkanus,22.4,103.85
HM540169,Aselliscus_stoliczkanus,22.4,103.85
HM540170,Aselliscus_stoliczkanus,22.4,103.85
HM540171,Aselliscus_stoliczkanus,17.6,104.98299999999999
HM540172,Aselliscus_stoliczkanus,17.633,104.95
HM540173,Aselliscus_stoliczkanus,17.633,104.95
HM540174,Balionycteris_maculata,3.717,102.167
HM540175,Balionycteris_maculata,3.717,102.167
HM540176,Balionycteris_maculata,2.533,103.4
HM540177,Balionycteris_maculata,2.533,103.4
HM540178,Balionycteris_maculata,2.533,103.4
HM540179,Balionycteris_maculata,2.533,103.4
HM540180,Balionycteris_maculata,2.533,103.26700000000001
HM540181,Balionycteris_maculata,2.533,103.4
HM540182,Balionycteris_maculata,2.533,103.4
HM540183,Balionycteris_maculata,-0.833,117.0
HM540184,Balionycteris_maculata,2.85,115.8
HM540185,Balionycteris_maculata,2.85,115.8
HM540186,Balionycteris_maculata,2.85,115.8
HM540187,Balionycteris_maculata,2.85,115.8
HM540188,Balionycteris_maculata,2.85,115.8
HM540189,Balionycteris_maculata,2.85,115.8
HM540190,Chaerephon_plicatus,20.723000000000003,101.13799999999999
HM540191,Chironax_melanocephalus,-6.47,106.65
HM540193,Coelops_frithii,24.033,121.167
HM540194,Coelops_frithii,20.115,103.31
HM540195,Cynopterus_brachyotis,11.332,107.104
HM540196,Cynopterus_brachyotis,11.825,103.54
HM540197,Cynopterus_brachyotis,10.2,104.0
HM540198,Cynopterus_brachyotis,-0.833,117.0
HM540200,Cynopterus_brachyotis,10.383,106.917
HM540201,Cynopterus_brachyotis,14.175,105.575
HM540204,Cynopterus_horsfieldii,5.5329999999999995,118.06700000000001
HM540205,Cynopterus_horsfieldii,5.5329999999999995,118.06700000000001
HM540206,Cynopterus_horsfieldii,5.5329999999999995,118.06700000000001
HM540208,Cynopterus_horsfieldii,2.533,103.4
HM540209,Cynopterus_sphinx,11.683,106.0
HM540210,Cynopterus_sphinx,18.842,104.583
HM540211,Cynopterus_sphinx,7.917000000000001,99.26700000000001
HM540212,Cynopterus_sphinx,20.171,103.18799999999999
HM540213,Cynopterus_sphinx,22.053,104.14200000000001
HM540214,Cynopterus_sphinx,11.43,107.42
HM540215,Cynopterus_sphinx,22.053,104.14200000000001
HM540216,Cynopterus_sphinx,14.175,105.575
HM540217,Cynopterus_sphinx,17.567,105.833
HM540218,Cynopterus_sphinx,22.333000000000002,105.417
HM540219,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540220,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540221,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540222,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540223,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540224,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540225,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540226,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540227,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540228,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540229,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540230,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540231,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540232,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540233,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540234,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540235,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540236,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540237,Cynopterus_sphinx,23.116999999999997,105.96700000000001
HM540238,Cynopterus_sphinx,17.567,105.833
HM540239,Cynopterus_sphinx,17.567,105.833
HM540240,Cynopterus_sphinx,14.822000000000001,106.06
HM540241,Cynopterus_titthaecheilus,-6.59,106.78
HM540242,Dyacopterus_spadiceus,3.717,102.167
HM540243,Dyacopterus_spadiceus,2.517,115.8
HM540244,Emballonura_alecto,-0.833,117.0
HM540245,Emballonura_monticola,4.986000000000001,101.965
HM540246,Emballonura_monticola,4.986000000000001,101.965
HM540247,Emballonura_monticola,3.717,102.167
HM540248,Eonycteris_spelaea,17.667,105.93299999999999
HM540249,Eonycteris_spelaea,3.717,102.167
HM540250,Eonycteris_spelaea,7.917000000000001,99.26700000000001
HM540251,Eonycteris_spelaea,20.171,103.18799999999999
HM540252,Eonycteris_spelaea,22.467,105.65
HM540253,Eonycteris_spelaea,22.467,105.65
HM540254,Eonycteris_spelaea,22.467,105.65
HM540255,Eonycteris_spelaea,22.416999999999998,105.6
HM540256,Eonycteris_spelaea,10.383,106.917
HM540257,Eonycteris_spelaea,14.933,107.03299999999999
HM540258,Eonycteris_spelaea,22.333000000000002,105.417
HM540259,Eonycteris_spelaea,14.933,107.03299999999999
HM540260,Eonycteris_spelaea,22.416999999999998,105.6
HM540261,Eonycteris_spelaea,22.416999999999998,105.6
HM540262,Eonycteris_spelaea,22.416999999999998,105.6
HM540263,Eonycteris_spelaea,22.416999999999998,105.6
HM540264,Eonycteris_spelaea,22.416999999999998,105.6
HM540265,Eonycteris_spelaea,11.417,107.43299999999999
HM540267,Eptesicus_serotinus,20.345,103.37200000000001
HM540268,Eptesicus_serotinus,17.95,105.383
HM540269,Eptesicus_serotinus,20.262,103.381
HM540270,Eudiscopus_denticulus,11.617,107.28299999999999
HM540271,Glischropus_tylopus,11.65,107.26700000000001
HM540272,Glischropus_tylopus,18.842,104.583
HM540273,Glischropus_tylopus,18.383,103.06700000000001
HM540274,Harpiocephalus_harpia,18.842,104.583
HM540275,Harpiocephalus_harpia,20.45,103.383
HM540276,Harpiocephalus_harpia,20.171,103.18799999999999
HM540277,Harpiocephalus_harpia,20.723000000000003,101.13799999999999
HM540280,Harpiocephalus_harpia,17.833,104.667
HM540281,Harpiocephalus_harpia,26.416999999999998,111.03299999999999
HM540282,Harpiocephalus_harpia,21.683000000000003,106.333
HM540283,Harpiocephalus_harpia,20.723000000000003,101.13799999999999
HM540284,Harpiocephalus_harpia,20.45,103.383
HM540285,Harpiocephalus_harpia,20.45,103.383
HM540287,Hesperoptenus_blanfordi,11.35,107.03299999999999
HM540288,Hesperoptenus_blanfordi,15.0,105.98299999999999
HM540289,Hesperoptenus_blanfordi,15.033,107.21700000000001
HM540290,Hesperoptenus_blanfordi,14.967,107.21700000000001
HM540291,Hesperoptenus_blanfordi,17.833,104.667
HM540292,Hesperoptenus_blanfordi,17.833,104.667
HM540293,Hesperoptenus_blanfordi,17.633,104.93299999999999
HM540294,Hesperoptenus_tickelli,18.842,104.583
HM540295,Hesperoptenus_tickelli,14.85,106.1
HM540296,Hesperoptenus_tickelli,14.383,105.633
HM540297,Hipposideros_armiger,20.599,96.61399999999999
HM540298,Hipposideros_armiger,20.572,96.603
HM540299,Hipposideros_armiger,12.1,108.93
HM540300,Hipposideros_armiger,6.7,100.20200000000001
HM540301,Hipposideros_armiger,6.7,100.20200000000001
HM540302,Hipposideros_armiger,11.825,103.54
HM540303,Hipposideros_armiger,11.825,103.54
HM540304,Hipposideros_armiger,17.667,105.93299999999999
HM540305,Hipposideros_armiger,23.888,120.74
HM540306,Hipposideros_armiger,14.967,107.21700000000001
HM540307,Hipposideros_armiger,15.0,107.167
HM540308,Hipposideros_armiger,15.05,106.1
HM540309,Hipposideros_armiger,11.9,108.53299999999999
HM540310,Hipposideros_armiger,15.0,107.167
HM540311,Hipposideros_armiger,17.508,105.85
HM540312,Hipposideros_armiger,18.383,103.06700000000001
HM540313,Hipposideros_armiger,28.281999999999996,107.17399999999999
HM540314,Hipposideros_armiger,28.281999999999996,107.17399999999999
HM540315,Hipposideros_armiger,28.281999999999996,107.17399999999999
HM540316,Hipposideros_armiger,28.281999999999996,107.17399999999999
HM540317,Hipposideros_armiger,26.433000000000003,111.117
HM540318,Hipposideros_armiger,26.433000000000003,111.117
HM540319,Hipposideros_armiger,26.433000000000003,111.117
HM540320,Hipposideros_armiger,26.433000000000003,111.117
HM540321,Hipposideros_armiger,26.433000000000003,111.117
HM540322,Hipposideros_armiger,26.433000000000003,111.117
HM540323,Hipposideros_armiger,26.433000000000003,111.117
HM540324,Hipposideros_armiger,26.35,111.1
HM540325,Hipposideros_armiger,23.116999999999997,105.96700000000001
HM540326,Hipposideros_armiger,22.4,103.85
HM540327,Hipposideros_armiger,22.4,103.85
HM540328,Hipposideros_armiger,22.4,103.85
HM540329,Hipposideros_armiger,22.4,103.85
HM540330,Hipposideros_armiger,22.4,103.85
HM540331,Hipposideros_armiger,22.4,103.85
HM540332,Hipposideros_armiger,22.4,103.85
HM540333,Hipposideros_armiger,22.4,103.85
HM540334,Hipposideros_armiger,22.4,103.85
HM540335,Hipposideros_armiger,22.4,103.85
HM540336,Hipposideros_armiger,22.4,103.85
HM540337,Hipposideros_armiger,22.333000000000002,103.883
HM540346,Hipposideros_cervinus,3.761,102.25200000000001
HM540347,Hipposideros_cervinus,3.593,102.14399999999999
HM540348,Hipposideros_cervinus,3.761,102.25200000000001
HM540349,Hipposideros_cervinus,2.967,102.3
HM540350,Hipposideros_cervinus,2.967,102.3
HM540351,Hipposideros_cervinus,4.833,117.5
HM540352,Hipposideros_cervinus,4.833,117.5
HM540353,Hipposideros_cervinus,5.5329999999999995,118.06700000000001
HM540354,Hipposideros_cervinus,5.5329999999999995,118.06700000000001
HM540355,Hipposideros_cervinus,5.85,117.96700000000001
HM540356,Hipposideros_cervinus,4.717,118.15
HM540357,Hipposideros_cervinus,6.0,116.68299999999999
HM540358,Hipposideros_cervinus,2.533,103.4
HM540359,Hipposideros_cervinus,2.533,103.26700000000001
HM540360,Hipposideros_cervinus,2.533,103.26700000000001
HM540361,Hipposideros_cervinus,2.533,103.26700000000001
HM540362,Hipposideros_cervinus,2.533,103.26700000000001
HM540363,Hipposideros_cervinus,2.533,103.26700000000001
HM540364,Hipposideros_cervinus,2.533,103.26700000000001
HM540365,Hipposideros_cervinus,2.533,103.26700000000001
HM540366,Hipposideros_cervinus,2.533,103.4
HM540486,Hipposideros_cineraceus,17.667,105.93299999999999
HM540487,Hipposideros_cineraceus,17.55,105.06700000000001
HM540488,Hipposideros_cineraceus,4.717,118.15
HM540489,Hipposideros_cineraceus,15.05,106.1
HM540490,Hipposideros_cineraceus,20.262,103.381
HM540491,Hipposideros_cineraceus,18.917,102.417
HM540492,Hipposideros_cineraceus,14.982999999999999,107.21700000000001
HM540493,Hipposideros_cineraceus,18.917,102.417
HM540494,Hipposideros_cineraceus,18.917,102.417
HM540495,Hipposideros_cineraceus,20.345,103.37200000000001
HM540499,Hipposideros_diadema,2.967,102.3
HM540500,Hipposideros_diadema,5.5329999999999995,118.06700000000001
HM540501,Hipposideros_diadema,5.5329999999999995,118.06700000000001
HM540502,Hipposideros_diadema,5.5329999999999995,118.06700000000001
HM540503,Hipposideros_diadema,5.5329999999999995,118.06700000000001
HM540504,Hipposideros_diadema,14.933,107.03299999999999
HM540505,Hipposideros_diadema,15.033,107.21700000000001
HM540506,Hipposideros_diadema,14.175,105.575
HM540507,Hipposideros_diadema,14.822000000000001,106.06
HM540508,Hipposideros_diadema,2.533,103.4
HM540509,Hipposideros_diadema,2.533,103.4
HM540510,Hipposideros_diadema,2.533,103.4
HM540511,Hipposideros_diadema,2.533,103.4
HM540512,Hipposideros_diadema,2.533,103.4
HM540513,Hipposideros_diadema,2.533,103.4
HM540514,Hipposideros_doriae,3.717,102.167
HM540515,Hipposideros_dyacorum,4.857,101.95299999999999
HM540516,Hipposideros_dyacorum,5.85,117.96700000000001
HM540517,Hipposideros_dyacorum,5.85,117.96700000000001
HM540518,Hipposideros_dyacorum,5.85,117.96700000000001
HM540519,Hipposideros_galeritus,11.43,107.42
HM540520,Hipposideros_galeritus,3.717,102.167
HM540521,Hipposideros_galeritus,2.967,102.3
HM540522,Hipposideros_galeritus,7.917000000000001,99.26700000000001
HM540523,Hipposideros_galeritus,14.933,107.03299999999999
